id,cuisine
30628,cajun_creole
21909,korean
14291,mexican
3323,vietnamese
6502,italian
25833,italian
31108,french
47484,italian
27396,italian
48147,chinese
10489,mexican
12014,mexican
4904,mexican
36607,greek
12756,mexican
32462,french
42204,indian
246,mexican
47061,korean
15908,vietnamese
29572,greek
13458,mexican
14022,southern_us
40437,vietnamese
48136,mexican
17687,french
48504,brazilian
22857,french
11465,italian
42107,mexican
12514,italian
46339,indian
8383,southern_us
27362,southern_us
38646,thai
44084,italian
12946,thai
11670,indian
34916,italian
2944,indian
33063,mexican
26982,jamaican
2231,mexican
5118,moroccan
28258,cajun_creole
44113,indian
47328,indian
33937,italian
40399,italian
23562,thai
12787,mexican
13992,japanese
38992,spanish
45269,cajun_creole
15211,moroccan
34602,thai
41779,thai
4179,mexican
37925,chinese
46161,italian
5512,southern_us
27845,mexican
12024,italian
41072,russian
17911,italian
4237,chinese
40442,spanish
15522,mexican
6804,chinese
43807,thai
21647,chinese
22758,southern_us
32551,mexican
20470,mexican
20842,french
43018,indian
45493,italian
42442,southern_us
14655,italian
32247,italian
32302,greek
42075,mexican
19949,mexican
23352,southern_us
48549,southern_us
15053,chinese
23490,indian
12080,japanese
41992,chinese
10618,brazilian
2870,italian
49226,mexican
10052,french
39400,italian
8410,mexican
15752,mexican
18854,spanish
28448,indian
27260,mexican
1083,italian
21430,greek
46343,southern_us
12493,italian
14251,indian
37764,french
3912,chinese
28477,italian
25100,italian
44515,spanish
36019,southern_us
44471,italian
27855,indian
47538,southern_us
16954,italian
5730,vietnamese
29892,cajun_creole
25581,italian
43708,indian
49152,mexican
40984,cajun_creole
13050,italian
15031,italian
42841,vietnamese
16325,french
1866,southern_us
29547,irish
24281,cajun_creole
49183,italian
41136,mexican
15790,indian
23832,japanese
4231,italian
5306,mexican
40103,southern_us
45908,mexican
34333,indian
19999,mexican
9304,korean
11613,mexican
30183,french
14480,chinese
26493,korean
46415,italian
23012,mexican
2981,southern_us
31371,moroccan
8119,italian
48376,japanese
42957,mexican
18688,mexican
38876,spanish
11197,italian
48216,indian
24611,italian
16761,french
47345,italian
16477,spanish
31855,jamaican
403,french
48608,mexican
1985,spanish
36249,southern_us
27201,chinese
22141,british
34166,cajun_creole
4721,thai
44230,italian
21409,italian
29986,french
15401,greek
32341,french
46266,italian
6633,indian
42713,italian
9117,spanish
16266,irish
36470,southern_us
16164,indian
34712,indian
29117,southern_us
34991,indian
24906,italian
36954,southern_us
29979,southern_us
16710,italian
48056,italian
24035,chinese
32656,indian
45875,british
1735,thai
35986,italian
45005,french
46636,filipino
31507,filipino
31348,mexican
28362,moroccan
33305,italian
36747,southern_us
39897,chinese
27450,chinese
49579,korean
24426,mexican
11507,indian
6093,mexican
49338,greek
11560,italian
49597,mexican
17865,italian
5995,mexican
9707,mexican
6888,mexican
46148,japanese
19940,southern_us
34637,greek
14214,cajun_creole
15805,indian
34328,chinese
27174,french
24919,mexican
33206,greek
10745,chinese
41550,irish
5008,italian
10685,mexican
15287,italian
25701,mexican
31525,italian
27096,chinese
36113,japanese
48480,french
1944,southern_us
26314,italian
10478,vietnamese
15149,mexican
5024,indian
1676,italian
2869,italian
20079,british
8053,southern_us
6212,italian
13557,indian
9735,filipino
39956,spanish
21569,mexican
3269,italian
4461,cajun_creole
41598,italian
44612,indian
20150,french
7278,spanish
35809,italian
21612,mexican
20357,southern_us
23355,italian
27727,southern_us
34021,jamaican
9970,mexican
36438,southern_us
12079,southern_us
22380,japanese
28065,thai
49690,italian
48671,greek
18509,italian
8903,italian
23374,chinese
22475,mexican
28418,indian
42625,brazilian
44840,italian
42121,indian
2243,indian
18032,japanese
19392,italian
25679,british
11223,mexican
35867,italian
33842,mexican
12676,mexican
38377,indian
344,mexican
11864,chinese
16895,cajun_creole
3001,indian
19195,japanese
3635,filipino
23150,russian
17502,italian
16405,moroccan
34160,mexican
34495,southern_us
18377,french
18988,mexican
24880,mexican
48302,italian
33358,moroccan
20732,chinese
22094,southern_us
8638,filipino
35556,mexican
27248,southern_us
15746,italian
46404,southern_us
23323,greek
39018,mexican
23510,italian
27710,italian
30540,chinese
48945,southern_us
37197,chinese
27343,chinese
29349,italian
38383,cajun_creole
46758,southern_us
24859,chinese
18292,mexican
32450,italian
35936,chinese
36789,french
19804,mexican
16604,italian
585,southern_us
29352,indian
48392,italian
44324,greek
5012,italian
19487,italian
17263,mexican
26127,russian
39464,thai
4870,thai
16171,indian
308,vietnamese
19155,southern_us
18736,brazilian
43352,southern_us
24652,mexican
44181,cajun_creole
36237,indian
30286,italian
4019,southern_us
20111,italian
35543,italian
25992,southern_us
8275,mexican
49613,vietnamese
45149,indian
38610,indian
18111,mexican
35670,italian
30349,japanese
12034,cajun_creole
20729,italian
11458,italian
16423,indian
47404,italian
43875,chinese
43513,italian
21894,cajun_creole
9350,greek
18519,southern_us
4651,mexican
14831,mexican
32530,thai
44131,indian
36724,southern_us
20264,cajun_creole
4994,indian
47875,filipino
1952,british
6792,cajun_creole
44853,french
13807,southern_us
14303,indian
27449,mexican
20389,southern_us
32028,italian
9758,mexican
15295,mexican
14904,southern_us
9534,italian
46950,italian
15648,indian
44473,greek
29833,french
3015,italian
43675,british
3329,french
27359,moroccan
18163,italian
45238,indian
2146,indian
17194,french
15864,italian
6084,french
44220,greek
1843,italian
4777,italian
27182,italian
47648,mexican
30068,mexican
36696,mexican
47909,greek
19016,mexican
32683,southern_us
224,greek
2031,cajun_creole
26715,japanese
23886,mexican
28724,southern_us
46037,mexican
38683,japanese
19328,mexican
15324,italian
20480,italian
43132,mexican
25028,french
15859,french
13023,mexican
27838,italian
3661,indian
35313,mexican
45668,cajun_creole
3070,southern_us
20607,southern_us
33560,thai
43354,cajun_creole
19935,italian
45795,italian
42932,mexican
42059,filipino
47601,chinese
31240,chinese
5339,mexican
8192,greek
4831,filipino
9134,indian
49500,indian
45456,french
47506,mexican
43238,french
43910,french
36829,thai
2771,italian
14712,filipino
37718,mexican
5264,indian
26273,chinese
48641,moroccan
46990,indian
26575,italian
43906,french
30518,mexican
45950,southern_us
15967,irish
25115,mexican
15112,southern_us
34860,cajun_creole
32100,italian
11239,korean
809,italian
9212,italian
34741,mexican
29409,mexican
39986,filipino
21487,spanish
36981,italian
19115,indian
37110,mexican
36185,chinese
26244,korean
18026,cajun_creole
36961,thai
14384,mexican
6039,cajun_creole
31871,indian
35841,mexican
16074,mexican
39180,southern_us
19331,greek
8658,russian
49574,italian
25237,mexican
6947,italian
5309,italian
35914,italian
14715,italian
47994,southern_us
11508,thai
41662,greek
39047,thai
22933,greek
5016,japanese
49449,italian
39029,southern_us
1721,spanish
41864,italian
17358,mexican
36847,chinese
34812,chinese
5486,moroccan
2492,chinese
45624,mexican
7576,spanish
34773,korean
16904,chinese
4279,mexican
38068,italian
7370,indian
23586,italian
48790,mexican
26717,mexican
32749,italian
42536,korean
5372,french
37143,irish
37244,italian
27674,thai
778,chinese
14686,french
9274,mexican
37769,mexican
12871,italian
38528,mexican
32968,italian
6275,italian
4732,southern_us
9452,mexican
29194,indian
16627,greek
5127,italian
26447,italian
11489,italian
23884,southern_us
14545,vietnamese
19620,indian
9771,southern_us
21265,indian
38249,italian
3483,southern_us
21262,italian
14605,korean
9448,indian
15750,italian
6413,italian
17585,chinese
10057,moroccan
29462,chinese
18943,italian
22591,mexican
32048,cajun_creole
32249,british
39578,japanese
21724,southern_us
27119,italian
25094,filipino
41200,british
33033,chinese
21389,italian
49103,italian
12519,italian
26913,indian
12460,spanish
3397,spanish
3502,chinese
42877,mexican
249,southern_us
46008,irish
14185,mexican
20873,moroccan
11722,italian
24883,indian
3932,italian
25728,italian
16428,mexican
7887,mexican
48364,japanese
47197,spanish
28640,mexican
16758,chinese
39135,mexican
33302,greek
23677,thai
25509,mexican
35746,thai
46195,brazilian
19788,italian
18888,moroccan
21153,french
44672,french
48707,chinese
2232,japanese
36081,thai
948,greek
24512,indian
24382,french
40648,french
48886,southern_us
21967,italian
40119,italian
38221,indian
49494,cajun_creole
17286,indian
10421,chinese
13088,spanish
34348,italian
15405,thai
15218,italian
40233,vietnamese
26098,chinese
17221,southern_us
25198,filipino
22532,thai
41563,filipino
2554,french
38170,mexican
29476,greek
33384,greek
5770,korean
5628,korean
44069,italian
18530,greek
22369,indian
9498,italian
26476,italian
29939,italian
9336,thai
26377,mexican
18442,brazilian
13470,vietnamese
34689,british
11016,southern_us
28985,chinese
25293,italian
569,mexican
29992,japanese
20363,spanish
6981,indian
30154,jamaican
39960,cajun_creole
25975,italian
4029,indian
49081,indian
7493,chinese
10393,mexican
6915,italian
42310,italian
15612,mexican
23160,southern_us
37897,southern_us
44731,italian
3460,southern_us
29855,french
31140,chinese
4481,jamaican
30882,chinese
511,chinese
1120,mexican
42651,mexican
18209,southern_us
38368,chinese
31783,vietnamese
37589,italian
17752,japanese
37020,vietnamese
19503,vietnamese
2718,mexican
28365,mexican
45843,indian
4514,chinese
4311,japanese
41356,italian
12022,southern_us
6846,mexican
8983,moroccan
47589,italian
14859,southern_us
20035,filipino
732,thai
38568,british
10871,brazilian
42540,indian
48782,italian
17988,mexican
8147,korean
32029,indian
25598,spanish
8695,filipino
11213,mexican
21053,italian
29154,italian
33691,indian
32129,italian
43787,chinese
40642,french
39782,irish
38430,italian
33438,chinese
31602,vietnamese
17581,indian
25169,thai
35755,italian
33544,mexican
34252,thai
30764,italian
44946,italian
716,mexican
24668,italian
24270,thai
13165,mexican
33758,french
3090,vietnamese
43987,vietnamese
39021,mexican
44460,italian
29876,french
17737,indian
36772,moroccan
18174,southern_us
20924,southern_us
39098,italian
32571,mexican
26957,chinese
11363,mexican
20736,thai
42639,chinese
43350,indian
15451,italian
45175,chinese
5652,southern_us
1569,thai
39036,chinese
13673,chinese
1550,mexican
38553,moroccan
38594,mexican
3220,indian
24686,southern_us
10863,italian
46683,italian
5113,italian
34967,chinese
15420,mexican
9607,cajun_creole
7190,mexican
7482,italian
3928,mexican
11288,cajun_creole
1948,italian
6590,mexican
20275,indian
14212,mexican
47990,mexican
36653,italian
22436,indian
34790,french
45752,italian
19159,mexican
14515,spanish
27510,italian
38699,indian
34959,italian
7206,indian
2316,italian
18823,mexican
1909,italian
48313,cajun_creole
5844,southern_us
29975,southern_us
41091,southern_us
9532,southern_us
46569,british
10399,chinese
42934,southern_us
2688,thai
27095,mexican
12476,italian
23070,mexican
9837,italian
45829,chinese
31887,southern_us
28518,italian
47168,italian
45321,mexican
20662,southern_us
9699,thai
41018,chinese
705,southern_us
42898,french
633,indian
31443,mexican
18613,mexican
19060,british
17845,southern_us
1534,mexican
41786,french
31656,brazilian
17330,southern_us
7048,russian
7938,southern_us
46208,italian
33759,italian
5526,chinese
26943,mexican
20701,italian
35701,indian
36687,italian
21401,filipino
376,southern_us
6980,italian
39402,italian
43095,mexican
18576,greek
39720,indian
17526,italian
27549,italian
27123,italian
22979,southern_us
46113,thai
31557,mexican
20414,brazilian
14487,vietnamese
24881,italian
17955,chinese
39109,spanish
35576,french
25876,southern_us
24669,filipino
22261,chinese
832,chinese
29742,italian
21381,jamaican
34322,italian
7224,korean
17978,italian
9438,french
9458,chinese
41045,indian
34614,mexican
16651,italian
8230,chinese
39372,jamaican
39357,mexican
44341,mexican
42052,irish
45208,thai
28626,southern_us
48345,chinese
37791,brazilian
15227,japanese
24053,japanese
17716,mexican
6087,southern_us
28000,mexican
4320,italian
21783,italian
16148,mexican
47562,mexican
31541,italian
43574,filipino
45475,greek
16953,southern_us
5239,chinese
4595,indian
37279,french
33264,italian
30484,vietnamese
9200,southern_us
7457,vietnamese
42413,japanese
18484,chinese
20985,mexican
29503,jamaican
45242,greek
46953,filipino
13948,greek
1623,italian
33251,italian
6148,italian
30392,southern_us
144,chinese
20602,filipino
48085,italian
14896,french
47518,thai
29161,italian
39363,mexican
694,italian
3887,italian
12671,southern_us
31117,cajun_creole
14714,mexican
29993,thai
20639,italian
17665,greek
3969,indian
11014,indian
19530,italian
17271,mexican
30457,indian
22989,indian
45756,indian
20297,vietnamese
10942,italian
35686,mexican
13032,italian
7951,cajun_creole
20432,italian
17971,mexican
4128,french
7589,mexican
18816,chinese
12650,chinese
418,indian
36366,japanese
32991,mexican
6424,italian
8134,indian
39280,southern_us
3091,mexican
23382,russian
34090,mexican
23320,indian
14962,british
42047,mexican
44805,cajun_creole
36584,thai
3016,mexican
6391,chinese
38188,mexican
1784,mexican
18300,french
3856,italian
41841,japanese
16837,italian
23687,indian
38118,indian
27801,japanese
17096,vietnamese
20235,greek
13288,southern_us
26749,filipino
19084,mexican
35200,korean
41073,italian
28016,mexican
18431,italian
22228,japanese
27456,mexican
325,italian
6543,mexican
7062,cajun_creole
49221,southern_us
44536,italian
24865,italian
26543,chinese
10096,southern_us
38273,filipino
6710,jamaican
49243,british
19624,southern_us
24435,mexican
14883,italian
22516,southern_us
587,jamaican
40539,mexican
11208,indian
18273,spanish
22762,japanese
13300,italian
42245,italian
14177,greek
4184,moroccan
14277,southern_us
41308,mexican
34438,italian
9805,korean
38007,italian
23919,indian
13945,indian
32279,indian
17456,mexican
47941,southern_us
32310,italian
44442,italian
14163,southern_us
27573,italian
777,italian
44116,italian
13347,mexican
29348,chinese
14219,southern_us
39983,italian
33682,indian
21443,indian
47642,southern_us
1759,southern_us
1205,italian
4794,southern_us
17408,italian
34666,indian
40237,greek
13778,italian
41289,italian
3560,british
35830,mexican
11151,cajun_creole
12789,southern_us
21166,italian
24716,italian
25586,brazilian
11046,southern_us
31793,chinese
28746,italian
7226,cajun_creole
30991,indian
47476,southern_us
30626,italian
49367,indian
35754,indian
4247,jamaican
49423,italian
22295,moroccan
2749,chinese
685,french
30988,italian
46285,italian
40492,mexican
22264,italian
15921,mexican
388,chinese
33121,chinese
35685,mexican
4416,italian
17725,italian
39525,moroccan
27034,indian
28470,southern_us
38953,mexican
20045,french
12896,mexican
39573,italian
8838,brazilian
15399,mexican
39439,brazilian
26837,chinese
41220,french
35968,japanese
24335,thai
10983,japanese
5516,greek
38894,vietnamese
11887,japanese
31306,southern_us
38578,indian
3561,southern_us
45095,chinese
30969,italian
14389,spanish
29670,vietnamese
40995,filipino
33629,southern_us
10616,italian
30886,italian
18995,indian
31098,filipino
34607,southern_us
48989,irish
44542,japanese
47075,filipino
19228,chinese
2685,southern_us
11686,chinese
9610,mexican
30405,greek
43666,moroccan
32892,italian
44741,indian
6791,indian
440,italian
22693,indian
24328,chinese
13800,korean
23873,cajun_creole
12767,southern_us
5929,mexican
20645,mexican
20999,cajun_creole
29995,italian
35223,mexican
22414,mexican
23410,chinese
36558,japanese
13704,french
41952,indian
46915,moroccan
47170,southern_us
2295,moroccan
46128,southern_us
48349,japanese
1482,greek
26589,southern_us
9418,italian
31356,brazilian
16052,southern_us
43594,mexican
29099,indian
23472,italian
34914,cajun_creole
19404,thai
28299,italian
12314,mexican
6047,mexican
37581,italian
12750,chinese
17498,japanese
7694,spanish
14531,spanish
26628,mexican
8205,southern_us
25101,italian
29045,italian
20917,indian
8311,italian
10213,japanese
15241,thai
46132,irish
15349,italian
22580,italian
47335,italian
17759,jamaican
27633,greek
42313,mexican
47272,thai
4553,cajun_creole
15235,southern_us
34102,moroccan
21227,southern_us
9782,italian
6913,southern_us
11944,chinese
19035,moroccan
9848,mexican
42745,mexican
40846,italian
27618,mexican
41067,mexican
13555,italian
18063,mexican
16962,southern_us
8415,cajun_creole
19041,cajun_creole
38889,french
32528,thai
21750,italian
11344,chinese
27945,chinese
37025,italian
789,mexican
25084,chinese
6024,southern_us
14741,indian
20468,japanese
26963,mexican
1451,indian
27745,cajun_creole
31347,cajun_creole
46592,mexican
38107,indian
5987,indian
1808,french
23783,greek
28618,italian
36764,chinese
11326,southern_us
3020,japanese
24326,italian
34002,thai
11499,british
9268,italian
49368,chinese
44720,italian
13127,southern_us
34494,indian
48382,thai
18585,mexican
40052,chinese
46321,irish
49561,italian
9453,mexican
19555,mexican
17833,italian
10196,southern_us
35996,indian
22530,southern_us
44176,southern_us
2669,russian
10896,indian
7343,italian
46255,chinese
27043,italian
20998,southern_us
12357,italian
36339,italian
45086,thai
37690,japanese
37829,japanese
3537,mexican
5150,mexican
13,southern_us
44579,indian
8749,mexican
131,indian
44306,chinese
19202,italian
21300,vietnamese
27286,southern_us
18297,italian
4388,mexican
22234,greek
7359,southern_us
39947,french
6855,french
46057,japanese
33950,italian
36009,french
23732,french
21316,indian
32806,spanish
34343,jamaican
11973,southern_us
2380,mexican
30667,italian
42364,indian
30258,italian
34109,thai
5265,italian
123,mexican
12498,french
23713,mexican
25176,mexican
28576,indian
32563,italian
38829,indian
3835,italian
1960,indian
43991,southern_us
45136,italian
41554,southern_us
10118,japanese
43827,mexican
32583,mexican
31949,italian
23574,chinese
28211,chinese
21793,mexican
25914,brazilian
34735,italian
26071,chinese
9476,french
29443,southern_us
16966,chinese
6457,southern_us
25882,italian
48390,french
28356,french
15699,southern_us
2090,spanish
4686,italian
27937,vietnamese
25560,mexican
38937,italian
48670,french
2547,british
17442,southern_us
28669,italian
4410,mexican
36917,japanese
46755,moroccan
25321,french
47019,thai
33077,cajun_creole
11593,italian
44295,mexican
46632,chinese
18503,southern_us
29030,southern_us
32516,italian
35128,southern_us
41715,greek
49185,indian
35517,spanish
13909,southern_us
36886,southern_us
29304,mexican
29577,mexican
24570,mexican
29466,chinese
10724,indian
30026,italian
37133,mexican
29346,korean
32871,thai
46420,korean
29083,chinese
4402,italian
15877,italian
33448,indian
3541,italian
27704,moroccan
28658,italian
23793,italian
11040,vietnamese
28419,indian
37086,italian
13965,italian
28674,greek
5645,southern_us
20756,mexican
15548,irish
14495,indian
11989,italian
47482,vietnamese
14101,mexican
1289,mexican
49473,southern_us
39161,filipino
14452,mexican
31489,thai
15599,brazilian
28440,italian
33624,mexican
24090,italian
16137,italian
4819,french
1377,filipino
47636,southern_us
25907,korean
35894,southern_us
20315,mexican
27199,jamaican
34055,italian
26938,chinese
5734,mexican
32241,italian
2163,mexican
20340,cajun_creole
6278,thai
49404,french
36731,italian
29165,mexican
24932,indian
6591,southern_us
14644,mexican
43518,southern_us
28979,vietnamese
45821,cajun_creole
26627,british
39139,mexican
3026,indian
13204,italian
762,chinese
28036,french
46514,vietnamese
34536,italian
36484,indian
5676,mexican
13715,southern_us
43019,mexican
2471,indian
34065,italian
39362,cajun_creole
4987,japanese
28414,italian
8710,italian
6610,italian
28847,indian
10560,indian
32993,greek
16912,mexican
35262,italian
46936,thai
14553,cajun_creole
17471,korean
22897,cajun_creole
2789,mexican
3897,italian
22751,japanese
16566,vietnamese
23033,southern_us
30500,cajun_creole
13018,indian
13077,italian
9177,mexican
16012,italian
5293,indian
35451,italian
5591,moroccan
44443,mexican
36811,italian
7031,indian
11475,italian
5556,cajun_creole
33728,korean
46703,southern_us
41776,italian
4099,mexican
4251,moroccan
29381,italian
30300,korean
27494,italian
48254,vietnamese
32789,mexican
44569,thai
44160,italian
18762,greek
23808,filipino
11875,moroccan
35843,jamaican
4948,indian
34713,thai
8352,italian
28407,mexican
3506,cajun_creole
44338,italian
38464,greek
1139,mexican
12287,mexican
27031,chinese
42153,french
42686,southern_us
44415,moroccan
10072,southern_us
8618,french
14153,mexican
23825,greek
21440,french
13366,cajun_creole
24979,chinese
33437,indian
4864,korean
33017,spanish
15122,chinese
42731,jamaican
8281,mexican
2812,russian
30683,southern_us
24249,indian
12169,cajun_creole
28629,french
32774,southern_us
15181,italian
44314,mexican
37583,italian
28069,chinese
33503,chinese
24015,greek
39333,chinese
13414,italian
4855,chinese
6512,italian
21974,french
9062,italian
6243,mexican
10675,mexican
35788,filipino
37372,chinese
28810,chinese
23045,italian
21296,southern_us
33484,russian
30045,chinese
17354,indian
30061,moroccan
41671,mexican
13160,indian
43260,chinese
43992,chinese
16117,french
30403,greek
37331,italian
5456,mexican
26893,british
44470,french
38130,italian
9361,mexican
19320,british
3545,korean
25778,french
34074,chinese
34216,southern_us
38817,greek
20749,mexican
31535,greek
2052,italian
18186,mexican
49595,thai
47592,italian
26011,italian
23403,thai
8005,japanese
19517,irish
10157,mexican
47071,french
22469,greek
26224,italian
29482,southern_us
8227,chinese
12580,southern_us
26385,indian
49610,british
6446,italian
1766,mexican
19538,vietnamese
44811,italian
16844,mexican
28777,italian
28282,italian
15025,italian
35345,vietnamese
21527,italian
26997,indian
40454,korean
2828,mexican
18980,cajun_creole
13604,mexican
9911,indian
49684,filipino
5056,cajun_creole
2990,southern_us
32016,southern_us
37476,mexican
33761,chinese
20280,southern_us
19266,greek
17492,italian
29376,italian
39788,italian
606,korean
28514,brazilian
8497,chinese
14688,southern_us
6514,italian
22222,mexican
40303,mexican
23173,filipino
26842,italian
38197,chinese
6680,indian
11165,chinese
10077,spanish
10703,filipino
32046,southern_us
40961,cajun_creole
35596,thai
1653,italian
3886,indian
14121,spanish
36351,vietnamese
32915,italian
5386,italian
40215,mexican
183,spanish
24641,chinese
47715,mexican
34390,japanese
712,vietnamese
12535,chinese
49435,mexican
30517,british
3489,italian
1636,italian
30044,mexican
24095,mexican
22105,indian
24627,japanese
38840,mexican
9246,southern_us
32088,mexican
38769,vietnamese
5657,southern_us
15325,japanese
28603,italian
42188,moroccan
30446,italian
1757,chinese
32710,southern_us
2136,italian
27690,indian
35074,mexican
48873,mexican
39277,southern_us
28708,italian
45762,italian
37933,italian
4491,moroccan
35597,italian
15163,italian
25745,italian
49614,mexican
41946,french
6372,italian
39604,cajun_creole
42983,chinese
19983,indian
21892,moroccan
20647,mexican
47368,japanese
3557,italian
41749,mexican
31498,italian
19271,southern_us
15640,french
26181,italian
22491,british
31939,vietnamese
35961,french
9811,cajun_creole
40599,indian
40190,mexican
16581,southern_us
22637,jamaican
37123,greek
36020,cajun_creole
2226,italian
43012,italian
13134,italian
18749,french
1692,irish
10138,mexican
25235,indian
13955,italian
42655,mexican
12415,mexican
7502,italian
27394,southern_us
44210,southern_us
5331,southern_us
25173,mexican
48988,irish
20735,thai
22048,italian
27644,indian
43242,mexican
28368,spanish
2429,italian
25477,mexican
30938,mexican
29877,italian
30451,mexican
48987,thai
17989,italian
13439,indian
33444,italian
38794,mexican
37227,italian
39679,italian
34234,greek
38038,chinese
7274,italian
18018,italian
11450,italian
48160,cajun_creole
21288,mexican
34704,southern_us
46684,italian
7049,mexican
9116,vietnamese
22485,italian
6346,mexican
40269,mexican
35850,chinese
1429,brazilian
19739,mexican
38972,chinese
39570,italian
43463,italian
21757,irish
36070,southern_us
40550,mexican
22914,thai
15074,indian
41576,mexican
46372,greek
8751,southern_us
47378,italian
21143,japanese
3818,indian
48486,chinese
23388,french
37216,mexican
13142,cajun_creole
828,french
18468,filipino
25554,mexican
9863,italian
12771,thai
3066,italian
35442,brazilian
25696,italian
38136,french
35825,italian
28933,cajun_creole
34629,southern_us
22169,italian
7028,vietnamese
37204,mexican
16980,mexican
27356,italian
11736,italian
1632,japanese
1073,mexican
8236,french
42866,french
30904,thai
35258,italian
17290,italian
35929,mexican
46072,chinese
46763,french
47664,mexican
45625,indian
31177,indian
33941,mexican
12272,jamaican
48146,indian
11812,greek
42795,mexican
14372,italian
2964,mexican
9236,indian
18992,mexican
30902,mexican
30939,italian
20108,french
6562,indian
46412,spanish
8034,italian
37521,southern_us
46651,italian
32493,greek
3251,italian
31825,southern_us
2676,southern_us
32140,mexican
5326,southern_us
38240,italian
45874,chinese
17253,japanese
25292,southern_us
48666,moroccan
49278,italian
47903,filipino
42062,italian
27885,italian
21229,mexican
47629,cajun_creole
16695,spanish
5355,filipino
45369,southern_us
25736,korean
29882,indian
38900,indian
1508,mexican
2526,italian
16563,mexican
49060,southern_us
31448,mexican
36746,thai
1280,southern_us
41950,brazilian
25948,italian
35444,japanese
2881,greek
44080,southern_us
4446,southern_us
47106,brazilian
15521,chinese
44359,southern_us
48967,cajun_creole
1599,italian
44514,italian
7140,indian
27656,cajun_creole
35581,cajun_creole
6359,chinese
41639,italian
42680,moroccan
31520,mexican
47846,mexican
7993,italian
2996,italian
27737,thai
27427,moroccan
3734,mexican
44673,southern_us
43924,thai
18628,greek
3596,chinese
37666,mexican
14633,spanish
36259,indian
19752,mexican
16697,italian
9550,moroccan
20813,southern_us
34356,italian
3583,irish
14148,chinese
28329,italian
166,mexican
12368,irish
32261,thai
35306,southern_us
1414,chinese
45051,italian
20767,mexican
23450,italian
404,italian
527,japanese
25416,vietnamese
25409,southern_us
34603,chinese
20266,mexican
9513,italian
7794,southern_us
19429,indian
11328,italian
49242,chinese
40411,chinese
46424,italian
1634,southern_us
47221,thai
3963,italian
15515,mexican
6735,mexican
41899,cajun_creole
36222,chinese
24468,cajun_creole
9876,spanish
33614,french
42279,mexican
46846,vietnamese
34711,thai
39556,brazilian
1064,cajun_creole
30080,italian
6076,italian
5670,italian
44525,indian
19743,indian
36205,vietnamese
9030,italian
39755,vietnamese
39434,japanese
37803,spanish
30053,spanish
11661,italian
17918,mexican
44237,filipino
38536,southern_us
47369,southern_us
6108,mexican
16807,indian
41329,southern_us
33582,vietnamese
9570,indian
47129,chinese
14268,italian
8395,brazilian
38977,mexican
22716,irish
25753,southern_us
12018,mexican
31659,indian
21149,mexican
10328,indian
33585,italian
29192,italian
46733,southern_us
12887,mexican
24354,french
39237,greek
19430,thai
39895,indian
34566,french
17889,moroccan
40652,mexican
31395,chinese
35908,indian
18341,mexican
17745,mexican
40560,chinese
25097,southern_us
31430,british
25484,indian
43668,southern_us
2184,greek
12106,japanese
25747,mexican
11423,italian
22403,indian
2880,southern_us
15445,korean
9825,mexican
31607,indian
9341,cajun_creole
2406,southern_us
28466,indian
8619,italian
16097,italian
11652,mexican
16852,indian
29111,french
33602,mexican
35,mexican
47741,moroccan
39820,greek
25332,korean
5720,thai
19634,italian
34851,chinese
14117,chinese
12195,southern_us
33665,italian
46228,italian
15964,italian
47502,thai
41865,italian
46055,french
8863,mexican
48658,italian
42251,southern_us
33164,italian
24526,southern_us
39431,southern_us
3893,southern_us
34175,filipino
6727,italian
17230,mexican
24579,mexican
15873,southern_us
3703,greek
27030,italian
9149,mexican
16152,mexican
49665,italian
27036,italian
8341,italian
30384,british
32883,indian
29047,mexican
31964,mexican
7011,italian
46301,russian
3495,southern_us
11949,mexican
975,french
15529,mexican
15372,mexican
5176,italian
13631,chinese
42028,italian
4936,southern_us
26471,cajun_creole
43833,indian
47933,southern_us
38373,mexican
5780,chinese
46303,mexican
27308,italian
10340,southern_us
48900,southern_us
876,southern_us
10446,southern_us
15082,mexican
31706,mexican
24885,thai
34944,thai
7917,italian
5923,indian
44272,italian
41074,mexican
381,italian
16053,greek
37470,italian
23027,mexican
42078,japanese
13183,italian
14828,italian
15394,mexican
46300,italian
38963,vietnamese
679,southern_us
34558,chinese
31528,cajun_creole
45629,indian
5034,mexican
35031,italian
13237,mexican
42339,southern_us
3911,mexican
20409,british
24741,southern_us
18381,japanese
7572,french
24226,southern_us
19945,mexican
31809,greek
17903,italian
48664,cajun_creole
14122,greek
3175,mexican
3403,russian
11062,italian
16629,mexican
11349,french
14353,mexican
25633,thai
11424,indian
36024,thai
7151,mexican
12777,mexican
34289,southern_us
13904,french
40792,irish
11649,filipino
227,italian
10396,italian
6559,chinese
14195,italian
21511,southern_us
431,vietnamese
5651,mexican
20754,indian
24905,southern_us
16731,korean
9006,greek
43909,french
28526,southern_us
31141,italian
39787,mexican
35320,mexican
25077,chinese
2902,italian
34305,indian
6174,southern_us
24695,greek
12211,italian
13227,chinese
728,french
21635,indian
14011,southern_us
5861,mexican
9976,moroccan
49218,korean
27684,mexican
11095,chinese
47314,italian
41901,spanish
5859,southern_us
3947,thai
14030,indian
10056,italian
39408,greek
35283,mexican
13994,brazilian
36302,british
16113,thai
47207,thai
36198,filipino
21134,southern_us
49070,italian
8030,southern_us
31802,french
