id,cuisine
3323,french
6502,italian
25833,greek
31108,french
47484,brazilian
27396,italian
48147,chinese
10489,mexican
12014,indian
4904,mexican
36607,italian
12756,mexican
32462,french
42204,vietnamese
246,mexican
47061,korean
15908,thai
29572,greek
13458,mexican
14022,irish
40437,vietnamese
48136,mexican
17687,italian
48504,brazilian
22857,french
11465,italian
42107,thai
12514,mexican
46339,indian
8383,southern_us
27362,french
38646,thai
44084,italian
12946,thai
11670,indian
34916,italian
2944,indian
33063,mexican
26982,jamaican
2231,mexican
5118,moroccan
28258,italian
44113,indian
47328,vietnamese
33937,filipino
40399,italian
23562,thai
12787,italian
13992,japanese
38992,italian
45269,mexican
15211,moroccan
34602,southern_us
41779,vietnamese
4179,mexican
37925,japanese
46161,italian
5512,southern_us
27845,mexican
12024,italian
41072,irish
17911,italian
4237,chinese
40442,italian
15522,mexican
6804,chinese
43807,thai
21647,chinese
22758,southern_us
32551,mexican
20470,mexican
20842,french
43018,indian
45493,italian
42442,southern_us
14655,italian
32247,italian
32302,greek
42075,mexican
19949,mexican
23352,cajun_creole
48549,southern_us
15053,chinese
23490,indian
12080,japanese
41992,vietnamese
10618,brazilian
2870,british
49226,mexican
10052,irish
39400,italian
8410,mexican
15752,mexican
18854,spanish
28448,british
27260,italian
1083,french
21430,french
46343,filipino
12493,italian
14251,indian
37764,french
3912,mexican
28477,greek
25100,italian
44515,spanish
36019,southern_us
44471,italian
27855,indian
47538,southern_us
16954,italian
5730,vietnamese
29892,cajun_creole
25581,italian
43708,indian
49152,mexican
40984,mexican
13050,italian
15031,italian
42841,cajun_creole
16325,southern_us
1866,southern_us
29547,irish
24281,cajun_creole
49183,southern_us
41136,mexican
15790,indian
23832,japanese
4231,italian
5306,mexican
40103,cajun_creole
45908,mexican
34333,indian
19999,mexican
9304,korean
11613,mexican
30183,french
14480,chinese
26493,korean
46415,mexican
23012,indian
2981,mexican
31371,moroccan
8119,spanish
48376,japanese
42957,mexican
18688,french
38876,spanish
11197,french
48216,thai
24611,italian
16761,french
47345,italian
16477,spanish
31855,italian
403,mexican
48608,mexican
1985,spanish
36249,southern_us
27201,chinese
22141,british
34166,cajun_creole
4721,thai
44230,mexican
21409,italian
29986,french
15401,korean
32341,italian
46266,italian
6633,indian
42713,italian
9117,irish
16266,british
36470,southern_us
16164,indian
34712,mexican
29117,southern_us
34991,indian
24906,italian
36954,italian
29979,brazilian
16710,greek
48056,italian
24035,irish
32656,spanish
45875,french
1735,thai
35986,italian
45005,mexican
46636,filipino
31507,filipino
31348,indian
28362,moroccan
33305,italian
36747,southern_us
39897,southern_us
27450,british
49579,korean
24426,mexican
11507,moroccan
6093,southern_us
49338,greek
11560,italian
49597,mexican
17865,mexican
5995,mexican
9707,mexican
6888,mexican
46148,japanese
19940,french
34637,french
14214,moroccan
15805,japanese
34328,chinese
27174,french
24919,mexican
33206,greek
10745,chinese
41550,indian
5008,italian
10685,mexican
15287,italian
25701,french
31525,italian
27096,chinese
36113,japanese
48480,french
1944,italian
26314,italian
10478,thai
15149,mexican
5024,french
1676,french
2869,jamaican
20079,mexican
8053,southern_us
6212,italian
13557,indian
9735,filipino
39956,brazilian
21569,mexican
3269,french
4461,cajun_creole
41598,mexican
44612,indian
20150,french
7278,spanish
35809,chinese
21612,mexican
20357,french
23355,italian
27727,spanish
34021,jamaican
9970,mexican
36438,southern_us
12079,italian
22380,indian
28065,thai
49690,italian
48671,cajun_creole
18509,southern_us
8903,spanish
23374,thai
22475,mexican
28418,indian
42625,brazilian
44840,italian
42121,indian
2243,indian
18032,japanese
19392,italian
25679,french
11223,mexican
35867,italian
33842,mexican
12676,chinese
38377,indian
344,mexican
11864,vietnamese
16895,cajun_creole
3001,indian
19195,japanese
3635,filipino
23150,russian
17502,italian
16405,moroccan
34160,mexican
34495,chinese
18377,french
18988,mexican
24880,mexican
48302,italian
33358,moroccan
20732,southern_us
22094,italian
8638,mexican
35556,mexican
27248,southern_us
15746,italian
46404,southern_us
23323,italian
39018,southern_us
23510,italian
27710,italian
30540,chinese
48945,southern_us
37197,chinese
27343,chinese
29349,italian
38383,cajun_creole
46758,southern_us
24859,chinese
18292,mexican
32450,italian
35936,chinese
36789,french
19804,southern_us
16604,italian
585,southern_us
29352,indian
48392,italian
44324,greek
5012,italian
19487,italian
17263,mexican
26127,british
39464,thai
4870,chinese
16171,moroccan
308,vietnamese
19155,cajun_creole
18736,brazilian
43352,southern_us
24652,mexican
44181,cajun_creole
36237,indian
30286,french
4019,italian
20111,italian
35543,italian
25992,french
8275,mexican
49613,vietnamese
45149,indian
38610,indian
18111,italian
35670,italian
30349,japanese
12034,cajun_creole
20729,italian
11458,italian
16423,indian
47404,italian
43875,chinese
43513,southern_us
21894,cajun_creole
9350,greek
18519,mexican
4651,mexican
14831,mexican
32530,thai
44131,indian
36724,french
20264,cajun_creole
4994,indian
47875,filipino
1952,british
6792,cajun_creole
44853,french
13807,irish
14303,filipino
27449,mexican
20389,french
32028,french
9758,mexican
15295,chinese
14904,spanish
9534,italian
46950,italian
15648,indian
44473,greek
29833,italian
3015,italian
43675,southern_us
3329,french
27359,moroccan
18163,italian
45238,indian
2146,french
17194,french
15864,southern_us
6084,irish
44220,italian
1843,filipino
4777,italian
27182,french
47648,mexican
30068,mexican
36696,mexican
47909,italian
19016,mexican
32683,southern_us
224,greek
2031,cajun_creole
26715,japanese
23886,mexican
28724,southern_us
46037,spanish
38683,japanese
19328,southern_us
15324,italian
20480,cajun_creole
43132,mexican
25028,italian
15859,italian
13023,brazilian
27838,cajun_creole
3661,indian
35313,italian
45668,cajun_creole
3070,southern_us
20607,southern_us
33560,korean
43354,cajun_creole
19935,italian
45795,brazilian
42932,mexican
42059,italian
47601,chinese
31240,korean
5339,southern_us
8192,greek
4831,korean
9134,indian
49500,indian
45456,french
47506,mexican
43238,french
43910,french
36829,thai
2771,italian
14712,southern_us
37718,mexican
5264,indian
26273,irish
48641,moroccan
46990,indian
26575,italian
43906,french
30518,mexican
45950,irish
15967,greek
25115,mexican
15112,southern_us
34860,cajun_creole
32100,greek
11239,korean
809,italian
9212,italian
34741,southern_us
29409,mexican
39986,cajun_creole
21487,spanish
36981,italian
19115,indian
37110,mexican
36185,filipino
26244,korean
18026,cajun_creole
36961,thai
14384,mexican
6039,cajun_creole
31871,indian
35841,mexican
16074,italian
39180,southern_us
19331,italian
8658,french
49574,italian
25237,mexican
6947,italian
5309,italian
35914,french
14715,italian
47994,british
11508,korean
41662,italian
39047,indian
22933,southern_us
5016,japanese
49449,greek
39029,southern_us
1721,mexican
41864,italian
17358,mexican
36847,chinese
34812,spanish
5486,southern_us
2492,chinese
45624,brazilian
7576,brazilian
34773,korean
16904,chinese
4279,mexican
38068,italian
7370,indian
23586,italian
48790,mexican
26717,italian
32749,italian
42536,japanese
5372,french
37143,british
37244,greek
27674,thai
778,chinese
14686,french
9274,mexican
37769,italian
12871,italian
38528,mexican
32968,irish
6275,italian
4732,southern_us
9452,japanese
29194,moroccan
16627,irish
5127,japanese
26447,italian
11489,southern_us
23884,british
14545,thai
19620,indian
9771,irish
21265,mexican
38249,italian
3483,southern_us
21262,italian
14605,korean
9448,indian
15750,italian
6413,spanish
17585,chinese
10057,moroccan
29462,chinese
18943,italian
22591,mexican
32048,cajun_creole
32249,british
39578,japanese
21724,spanish
27119,brazilian
25094,filipino
41200,french
33033,chinese
21389,french
49103,italian
12519,chinese
26913,indian
12460,spanish
3397,southern_us
3502,chinese
42877,mexican
249,filipino
46008,british
14185,mexican
20873,moroccan
11722,italian
24883,indian
3932,italian
25728,southern_us
16428,mexican
7887,mexican
48364,chinese
47197,spanish
28640,mexican
16758,chinese
39135,italian
33302,greek
23677,thai
25509,mexican
35746,korean
46195,italian
19788,brazilian
18888,southern_us
21153,italian
44672,greek
48707,chinese
2232,southern_us
36081,thai
948,italian
24512,indian
24382,french
40648,french
48886,southern_us
21967,italian
40119,italian
38221,indian
49494,cajun_creole
17286,indian
10421,chinese
13088,italian
34348,italian
15405,thai
15218,italian
40233,vietnamese
26098,mexican
17221,southern_us
25198,filipino
22532,thai
41563,filipino
2554,french
38170,mexican
29476,greek
33384,brazilian
5770,korean
5628,chinese
44069,italian
18530,greek
22369,indian
9498,italian
26476,italian
29939,greek
9336,thai
26377,mexican
18442,brazilian
13470,vietnamese
34689,southern_us
11016,southern_us
28985,chinese
25293,italian
569,british
29992,korean
20363,spanish
6981,russian
30154,southern_us
39960,southern_us
25975,italian
4029,indian
49081,mexican
7493,chinese
10393,mexican
6915,italian
42310,italian
15612,mexican
23160,french
37897,indian
44731,italian
3460,french
29855,italian
31140,korean
4481,jamaican
30882,moroccan
511,korean
1120,spanish
42651,indian
18209,irish
38368,chinese
31783,vietnamese
37589,italian
17752,japanese
37020,indian
19503,vietnamese
2718,mexican
28365,southern_us
45843,indian
4514,filipino
4311,chinese
41356,italian
12022,british
6846,mexican
8983,thai
47589,italian
14859,southern_us
20035,chinese
732,thai
38568,british
10871,brazilian
42540,indian
48782,italian
17988,mexican
8147,korean
32029,indian
25598,filipino
8695,korean
11213,mexican
21053,italian
29154,southern_us
33691,korean
32129,italian
43787,chinese
40642,filipino
39782,southern_us
38430,italian
33438,chinese
31602,southern_us
17581,mexican
25169,southern_us
35755,italian
33544,mexican
34252,thai
30764,italian
44946,italian
716,mexican
24668,italian
24270,vietnamese
13165,italian
33758,french
3090,vietnamese
43987,southern_us
39021,mexican
44460,italian
29876,southern_us
17737,indian
36772,moroccan
18174,cajun_creole
20924,southern_us
39098,italian
32571,mexican
26957,chinese
11363,mexican
20736,thai
42639,chinese
43350,indian
15451,italian
45175,mexican
5652,southern_us
1569,thai
39036,chinese
13673,chinese
1550,mexican
38553,southern_us
38594,southern_us
3220,mexican
24686,thai
10863,southern_us
46683,greek
5113,mexican
34967,mexican
15420,mexican
9607,southern_us
7190,mexican
7482,italian
3928,italian
11288,mexican
1948,korean
6590,italian
20275,indian
14212,mexican
47990,italian
36653,italian
22436,indian
34790,mexican
45752,jamaican
19159,cajun_creole
14515,spanish
27510,french
38699,filipino
34959,italian
7206,indian
2316,italian
18823,spanish
1909,italian
48313,cajun_creole
5844,mexican
29975,southern_us
41091,southern_us
9532,french
46569,french
10399,chinese
42934,cajun_creole
2688,thai
27095,mexican
12476,italian
23070,mexican
9837,italian
45829,chinese
31887,southern_us
28518,chinese
47168,italian
45321,mexican
20662,italian
9699,thai
41018,chinese
705,southern_us
42898,french
633,indian
31443,mexican
18613,mexican
19060,irish
17845,southern_us
1534,french
41786,french
31656,brazilian
17330,russian
7048,french
7938,southern_us
46208,italian
33759,italian
5526,chinese
26943,mexican
20701,italian
35701,indian
36687,italian
21401,southern_us
376,french
6980,italian
39402,italian
43095,mexican
18576,greek
39720,indian
17526,cajun_creole
27549,italian
27123,italian
22979,southern_us
46113,chinese
31557,mexican
20414,brazilian
14487,thai
24881,italian
17955,irish
39109,spanish
35576,french
25876,southern_us
24669,mexican
22261,chinese
832,korean
29742,italian
21381,jamaican
34322,italian
7224,korean
17978,italian
9438,chinese
9458,japanese
41045,indian
34614,mexican
16651,italian
8230,chinese
39372,french
39357,irish
44341,mexican
42052,french
45208,thai
28626,irish
48345,chinese
37791,brazilian
15227,japanese
24053,japanese
17716,russian
6087,moroccan
28000,mexican
4320,italian
21783,italian
16148,mexican
47562,mexican
31541,italian
43574,southern_us
45475,southern_us
16953,southern_us
5239,chinese
4595,indian
37279,french
33264,greek
30484,spanish
9200,southern_us
7457,vietnamese
42413,japanese
18484,vietnamese
20985,mexican
29503,jamaican
45242,greek
46953,filipino
13948,greek
1623,italian
33251,french
6148,spanish
30392,southern_us
144,chinese
20602,southern_us
48085,southern_us
14896,french
47518,thai
29161,italian
39363,mexican
694,french
3887,italian
12671,southern_us
31117,italian
14714,mexican
29993,thai
20639,italian
17665,greek
3969,indian
11014,indian
19530,italian
17271,mexican
30457,indian
22989,indian
45756,indian
20297,vietnamese
10942,italian
35686,mexican
13032,italian
7951,southern_us
20432,italian
17971,mexican
4128,greek
7589,mexican
18816,chinese
12650,chinese
418,indian
36366,french
32991,mexican
6424,italian
8134,indian
39280,southern_us
3091,mexican
23382,brazilian
34090,mexican
23320,indian
14962,british
42047,mexican
44805,cajun_creole
36584,italian
3016,moroccan
6391,chinese
38188,mexican
1784,mexican
18300,french
3856,italian
41841,japanese
16837,italian
23687,indian
38118,indian
27801,korean
17096,chinese
20235,cajun_creole
13288,chinese
26749,southern_us
19084,mexican
35200,southern_us
41073,spanish
28016,mexican
18431,italian
22228,japanese
27456,mexican
325,italian
6543,french
7062,cajun_creole
49221,french
44536,italian
24865,italian
26543,chinese
10096,british
38273,italian
6710,jamaican
49243,british
19624,italian
24435,mexican
14883,italian
22516,southern_us
587,russian
40539,mexican
11208,indian
18273,indian
22762,japanese
13300,italian
42245,italian
14177,greek
4184,moroccan
14277,southern_us
41308,mexican
34438,italian
9805,thai
38007,french
23919,indian
13945,indian
32279,indian
17456,mexican
47941,southern_us
32310,italian
44442,italian
14163,southern_us
27573,italian
777,italian
44116,french
13347,mexican
29348,japanese
14219,southern_us
39983,italian
33682,indian
21443,indian
47642,cajun_creole
1759,southern_us
1205,southern_us
4794,southern_us
17408,italian
34666,brazilian
40237,greek
13778,italian
41289,french
3560,british
35830,brazilian
11151,cajun_creole
12789,cajun_creole
21166,italian
24716,russian
25586,mexican
11046,southern_us
31793,chinese
28746,italian
7226,cajun_creole
30991,southern_us
47476,spanish
30626,italian
49367,indian
35754,indian
4247,jamaican
49423,italian
22295,indian
2749,chinese
685,french
30988,italian
46285,italian
40492,mexican
22264,greek
15921,mexican
388,chinese
33121,japanese
35685,mexican
4416,italian
17725,italian
39525,moroccan
27034,indian
28470,southern_us
38953,mexican
20045,french
12896,mexican
39573,italian
8838,brazilian
15399,mexican
39439,brazilian
26837,filipino
41220,french
35968,japanese
24335,thai
10983,japanese
5516,southern_us
38894,thai
11887,japanese
31306,southern_us
38578,indian
3561,southern_us
45095,chinese
30969,italian
14389,southern_us
29670,thai
40995,filipino
33629,southern_us
10616,italian
30886,italian
18995,indian
31098,filipino
34607,southern_us
48989,italian
44542,japanese
47075,brazilian
19228,thai
2685,southern_us
11686,chinese
9610,mexican
30405,greek
43666,moroccan
32892,italian
44741,indian
6791,indian
440,italian
22693,mexican
24328,chinese
13800,chinese
23873,cajun_creole
12767,cajun_creole
5929,mexican
20645,mexican
20999,cajun_creole
29995,italian
35223,russian
22414,mexican
23410,chinese
36558,japanese
13704,french
41952,indian
46915,moroccan
47170,southern_us
2295,moroccan
46128,southern_us
48349,japanese
1482,korean
26589,italian
9418,italian
31356,brazilian
16052,mexican
43594,mexican
29099,indian
23472,italian
34914,chinese
19404,thai
28299,italian
12314,italian
6047,mexican
37581,italian
12750,chinese
17498,japanese
7694,italian
14531,italian
26628,mexican
8205,southern_us
25101,cajun_creole
29045,greek
20917,indian
8311,moroccan
10213,japanese
15241,vietnamese
46132,british
15349,italian
22580,italian
47335,french
17759,jamaican
27633,greek
42313,mexican
47272,thai
4553,mexican
15235,southern_us
34102,moroccan
21227,british
9782,french
6913,italian
11944,thai
19035,moroccan
9848,mexican
42745,mexican
40846,italian
27618,mexican
41067,mexican
13555,french
18063,mexican
16962,southern_us
8415,filipino
19041,cajun_creole
38889,italian
32528,thai
21750,french
11344,chinese
27945,chinese
37025,italian
789,mexican
25084,chinese
6024,southern_us
14741,indian
20468,filipino
26963,italian
1451,indian
27745,cajun_creole
31347,cajun_creole
46592,mexican
38107,indian
5987,french
1808,french
23783,greek
28618,italian
36764,chinese
11326,mexican
3020,japanese
24326,spanish
34002,thai
11499,french
9268,italian
49368,chinese
44720,thai
13127,southern_us
34494,italian
48382,thai
18585,mexican
40052,chinese
46321,irish
49561,italian
9453,mexican
19555,mexican
17833,italian
10196,irish
35996,thai
22530,southern_us
44176,italian
2669,mexican
10896,indian
7343,italian
46255,japanese
27043,italian
20998,british
12357,mexican
36339,mexican
45086,thai
37690,italian
37829,japanese
3537,mexican
5150,southern_us
13,southern_us
44579,indian
8749,mexican
131,indian
44306,chinese
19202,italian
21300,irish
27286,french
18297,italian
4388,mexican
22234,greek
7359,french
39947,french
6855,french
46057,spanish
33950,italian
36009,italian
23732,italian
21316,indian
32806,vietnamese
34343,jamaican
11973,italian
2380,mexican
30667,italian
42364,indian
30258,cajun_creole
34109,thai
5265,italian
123,mexican
12498,italian
23713,mexican
25176,italian
28576,indian
32563,italian
38829,indian
3835,italian
1960,moroccan
43991,southern_us
45136,italian
41554,spanish
10118,japanese
43827,mexican
32583,mexican
31949,french
23574,chinese
28211,southern_us
21793,japanese
25914,brazilian
34735,cajun_creole
26071,chinese
9476,french
29443,british
16966,chinese
6457,british
25882,italian
48390,greek
28356,southern_us
15699,british
2090,spanish
4686,italian
27937,thai
25560,mexican
38937,italian
48670,southern_us
2547,british
17442,southern_us
28669,italian
4410,mexican
36917,chinese
46755,indian
25321,french
47019,chinese
33077,french
11593,italian
44295,mexican
46632,filipino
18503,southern_us
29030,southern_us
32516,french
35128,southern_us
41715,greek
49185,indian
35517,greek
13909,southern_us
36886,southern_us
29304,mexican
29577,mexican
24570,mexican
29466,chinese
10724,indian
30026,italian
37133,italian
29346,korean
32871,thai
46420,korean
29083,chinese
4402,italian
15877,italian
33448,indian
3541,italian
27704,moroccan
28658,italian
23793,italian
11040,russian
28419,indian
37086,italian
13965,italian
28674,italian
5645,southern_us
20756,mexican
15548,irish
14495,indian
11989,italian
47482,vietnamese
14101,mexican
1289,mexican
49473,southern_us
39161,filipino
14452,mexican
31489,thai
15599,filipino
28440,italian
33624,cajun_creole
24090,italian
16137,italian
4819,french
1377,southern_us
47636,jamaican
25907,chinese
35894,cajun_creole
20315,mexican
27199,jamaican
34055,italian
26938,mexican
5734,mexican
32241,italian
2163,british
20340,cajun_creole
6278,thai
49404,british
36731,mexican
29165,mexican
24932,indian
6591,southern_us
14644,mexican
43518,southern_us
28979,thai
45821,cajun_creole
26627,jamaican
39139,mexican
3026,indian
13204,italian
762,chinese
28036,french
46514,vietnamese
34536,italian
36484,indian
5676,mexican
13715,southern_us
43019,mexican
2471,indian
34065,italian
39362,french
4987,japanese
28414,italian
8710,italian
6610,italian
28847,chinese
10560,indian
32993,greek
16912,mexican
35262,italian
46936,thai
14553,cajun_creole
17471,korean
22897,cajun_creole
2789,mexican
3897,italian
22751,japanese
16566,vietnamese
23033,french
30500,cajun_creole
13018,indian
13077,italian
9177,mexican
16012,italian
5293,mexican
35451,italian
5591,italian
44443,mexican
36811,italian
7031,indian
11475,italian
5556,cajun_creole
33728,indian
46703,southern_us
41776,greek
4099,mexican
4251,italian
29381,italian
30300,chinese
27494,italian
48254,russian
32789,mexican
44569,japanese
44160,italian
18762,mexican
23808,french
11875,moroccan
35843,jamaican
4948,indian
34713,thai
8352,italian
28407,mexican
3506,irish
44338,chinese
38464,italian
1139,mexican
12287,indian
27031,chinese
42153,french
42686,southern_us
44415,cajun_creole
10072,italian
8618,french
14153,mexican
23825,greek
21440,irish
13366,cajun_creole
24979,filipino
33437,mexican
4864,korean
33017,spanish
15122,chinese
42731,jamaican
8281,mexican
2812,italian
30683,southern_us
24249,jamaican
12169,cajun_creole
28629,french
32774,southern_us
15181,italian
44314,mexican
37583,mexican
28069,chinese
33503,filipino
24015,french
39333,chinese
13414,italian
4855,chinese
6512,italian
21974,italian
9062,italian
6243,italian
10675,mexican
35788,filipino
37372,chinese
28810,chinese
23045,italian
21296,southern_us
33484,filipino
30045,chinese
17354,japanese
30061,italian
41671,spanish
13160,indian
43260,chinese
43992,chinese
16117,french
30403,greek
37331,italian
5456,southern_us
26893,british
44470,spanish
38130,irish
9361,mexican
19320,british
3545,korean
25778,french
34074,chinese
34216,filipino
38817,spanish
20749,mexican
31535,italian
2052,italian
18186,mexican
49595,korean
47592,italian
26011,italian
23403,russian
8005,japanese
19517,irish
10157,mexican
47071,italian
22469,greek
26224,italian
29482,southern_us
8227,chinese
12580,british
26385,french
49610,british
6446,indian
1766,mexican
19538,vietnamese
44811,italian
16844,mexican
28777,italian
28282,italian
15025,mexican
35345,vietnamese
21527,filipino
26997,indian
40454,chinese
2828,italian
18980,cajun_creole
13604,mexican
9911,indian
49684,filipino
5056,cajun_creole
2990,cajun_creole
32016,cajun_creole
37476,mexican
33761,chinese
20280,british
19266,greek
17492,italian
29376,italian
39788,italian
606,korean
28514,brazilian
8497,korean
14688,southern_us
6514,italian
22222,mexican
40303,mexican
23173,filipino
26842,italian
38197,chinese
6680,indian
11165,chinese
10077,spanish
10703,korean
32046,southern_us
40961,cajun_creole
35596,thai
1653,mexican
3886,italian
14121,spanish
36351,vietnamese
32915,italian
5386,italian
40215,mexican
183,italian
24641,thai
47715,mexican
34390,japanese
712,thai
12535,chinese
49435,russian
30517,cajun_creole
3489,italian
1636,italian
30044,mexican
24095,mexican
22105,indian
24627,japanese
38840,mexican
9246,southern_us
32088,mexican
38769,vietnamese
5657,french
15325,japanese
28603,italian
42188,moroccan
30446,italian
1757,chinese
32710,southern_us
2136,italian
27690,indian
35074,filipino
48873,mexican
39277,southern_us
28708,italian
45762,italian
37933,italian
4491,moroccan
35597,italian
15163,french
25745,italian
49614,mexican
41946,french
6372,italian
39604,cajun_creole
42983,korean
19983,indian
21892,moroccan
20647,mexican
47368,japanese
3557,southern_us
41749,southern_us
31498,italian
19271,southern_us
15640,french
26181,italian
22491,british
31939,vietnamese
35961,italian
9811,cajun_creole
40599,indian
40190,mexican
16581,southern_us
22637,jamaican
37123,mexican
36020,cajun_creole
2226,italian
43012,cajun_creole
13134,greek
18749,french
1692,irish
10138,mexican
25235,indian
13955,italian
42655,thai
12415,mexican
7502,italian
27394,southern_us
44210,mexican
5331,british
25173,mexican
48988,irish
20735,thai
22048,italian
27644,brazilian
43242,mexican
28368,spanish
2429,italian
25477,mexican
30938,mexican
29877,italian
30451,mexican
48987,thai
17989,mexican
13439,indian
33444,italian
38794,southern_us
37227,italian
39679,french
34234,southern_us
38038,chinese
7274,italian
18018,french
11450,greek
48160,cajun_creole
21288,mexican
34704,french
46684,italian
7049,indian
9116,vietnamese
22485,greek
6346,mexican
40269,mexican
35850,chinese
1429,brazilian
19739,russian
38972,chinese
39570,italian
43463,italian
21757,italian
36070,italian
40550,mexican
22914,thai
15074,indian
41576,mexican
46372,italian
8751,french
47378,italian
21143,japanese
3818,moroccan
48486,mexican
23388,french
37216,mexican
13142,cajun_creole
828,french
18468,spanish
25554,mexican
9863,italian
12771,thai
3066,italian
35442,brazilian
25696,italian
38136,indian
35825,italian
28933,cajun_creole
34629,southern_us
22169,italian
7028,korean
37204,mexican
16980,mexican
27356,italian
11736,french
1632,indian
1073,italian
8236,british
42866,italian
30904,thai
35258,italian
17290,italian
35929,mexican
46072,chinese
46763,french
47664,korean
45625,indian
31177,indian
33941,mexican
12272,british
48146,indian
11812,french
42795,mexican
14372,southern_us
2964,mexican
9236,southern_us
18992,korean
30902,british
30939,italian
20108,italian
6562,indian
46412,spanish
8034,irish
37521,southern_us
46651,italian
32493,cajun_creole
3251,greek
31825,southern_us
2676,southern_us
32140,mexican
5326,indian
38240,italian
45874,chinese
17253,japanese
25292,southern_us
48666,moroccan
49278,italian
47903,filipino
42062,italian
27885,italian
21229,mexican
47629,chinese
16695,indian
5355,southern_us
45369,southern_us
25736,korean
29882,southern_us
38900,indian
1508,southern_us
2526,italian
16563,mexican
49060,southern_us
31448,southern_us
36746,thai
1280,southern_us
41950,brazilian
25948,italian
35444,japanese
2881,italian
44080,southern_us
4446,southern_us
47106,indian
15521,chinese
44359,southern_us
48967,cajun_creole
1599,italian
44514,italian
7140,indian
27656,cajun_creole
35581,cajun_creole
6359,chinese
41639,italian
42680,moroccan
31520,mexican
47846,mexican
7993,italian
2996,italian
27737,vietnamese
27427,moroccan
3734,italian
44673,southern_us
43924,japanese
18628,italian
3596,filipino
37666,southern_us
14633,spanish
36259,indian
19752,mexican
16697,italian
9550,moroccan
20813,chinese
34356,italian
3583,irish
14148,chinese
28329,italian
166,mexican
12368,british
32261,thai
35306,southern_us
1414,chinese
45051,italian
20767,mexican
23450,italian
404,italian
527,japanese
25416,vietnamese
25409,french
34603,chinese
20266,mexican
9513,italian
7794,irish
19429,indian
11328,mexican
49242,chinese
40411,chinese
46424,italian
1634,southern_us
47221,thai
3963,southern_us
15515,mexican
6735,mexican
41899,southern_us
36222,chinese
24468,cajun_creole
9876,french
33614,greek
42279,russian
46846,vietnamese
34711,thai
39556,brazilian
1064,cajun_creole
30080,italian
6076,italian
5670,southern_us
44525,indian
19743,indian
36205,french
9030,italian
39755,vietnamese
39434,japanese
37803,filipino
30053,spanish
11661,italian
17918,french
44237,filipino
38536,southern_us
47369,irish
6108,mexican
16807,indian
41329,southern_us
33582,vietnamese
9570,japanese
47129,cajun_creole
14268,italian
8395,southern_us
38977,southern_us
22716,irish
25753,southern_us
12018,mexican
31659,moroccan
21149,mexican
10328,indian
33585,italian
29192,italian
46733,british
12887,mexican
24354,french
39237,greek
19430,thai
39895,indian
34566,french
17889,moroccan
40652,mexican
31395,chinese
35908,indian
18341,mexican
17745,mexican
40560,mexican
25097,italian
31430,french
25484,indian
43668,french
2184,indian
12106,japanese
25747,indian
11423,italian
22403,indian
2880,mexican
15445,korean
9825,mexican
31607,indian
9341,southern_us
2406,mexican
28466,mexican
8619,italian
16097,filipino
11652,italian
16852,italian
29111,italian
33602,japanese
35,mexican
47741,moroccan
39820,italian
25332,korean
5720,thai
19634,spanish
34851,chinese
14117,chinese
12195,southern_us
33665,italian
46228,italian
15964,italian
47502,thai
41865,spanish
46055,french
8863,mexican
48658,italian
42251,southern_us
33164,italian
24526,irish
39431,southern_us
3893,southern_us
34175,korean
6727,italian
17230,mexican
24579,mexican
15873,russian
3703,italian
27030,italian
9149,mexican
16152,mexican
49665,italian
27036,italian
8341,italian
30384,british
32883,indian
29047,mexican
31964,mexican
7011,italian
46301,russian
3495,southern_us
11949,mexican
975,japanese
15529,mexican
15372,mexican
5176,italian
13631,chinese
42028,italian
4936,russian
26471,cajun_creole
43833,japanese
47933,irish
38373,mexican
5780,filipino
46303,irish
27308,southern_us
10340,southern_us
48900,southern_us
876,cajun_creole
10446,southern_us
15082,mexican
31706,southern_us
24885,southern_us
34944,italian
7917,italian
5923,indian
44272,italian
41074,mexican
381,italian
16053,italian
37470,italian
23027,mexican
42078,southern_us
13183,greek
14828,italian
15394,mexican
46300,french
38963,chinese
679,italian
34558,chinese
31528,cajun_creole
45629,mexican
5034,thai
35031,italian
13237,mexican
42339,southern_us
3911,mexican
20409,british
24741,italian
18381,japanese
7572,irish
24226,french
19945,mexican
31809,mexican
17903,italian
48664,cajun_creole
14122,greek
3175,mexican
3403,russian
11062,southern_us
16629,mexican
11349,french
14353,mexican
25633,thai
11424,filipino
36024,thai
7151,mexican
12777,mexican
34289,southern_us
13904,british
40792,british
11649,french
227,french
10396,southern_us
6559,korean
14195,italian
21511,indian
431,vietnamese
5651,southern_us
20754,indian
24905,southern_us
16731,korean
9006,greek
43909,french
28526,italian
31141,french
39787,southern_us
35320,mexican
25077,korean
2902,italian
34305,indian
6174,southern_us
24695,greek
12211,italian
13227,thai
728,italian
21635,indian
14011,british
5861,southern_us
9976,southern_us
49218,korean
27684,mexican
11095,chinese
47314,greek
41901,spanish
5859,southern_us
3947,thai
14030,moroccan
10056,italian
39408,french
35283,mexican
13994,brazilian
36302,british
16113,korean
47207,thai
36198,filipino
21134,southern_us
49070,italian
8030,greek
31802,italian
36511,brazilian
7785,spanish
38965,italian
31453,greek
43100,mexican
32307,french
45405,spanish
28532,french
16092,southern_us
29029,moroccan
5596,indian
11369,chinese
37436,mexican
2421,indian
22070,mexican
10600,italian
11150,mexican
29257,italian
38540,southern_us
